project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCFN00a1E-sk78Ic,CODE_SMELL,squid:S00108,MAJOR,OPEN,,5,5,suspicious,2009-12-12 01:43:39,2011-07-15 12:26:36,,Either remove or fill this block of code.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/util/IoUtil.java,38.0,38.0,35.0,36.0,6f4f1c884aa52784b6f5df5598b31892,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bF,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,14,14,brain-overload,2009-12-12 01:43:38,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 24 to the 15 allowed.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,417.0,417.0,22.0,29.0,2f6d12d5cdf6145da4102c7609397b5b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIJ00a1E-sk78MK,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2009-12-07 23:23:16,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""Cannot find web root from "" 3 times.",gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,442.0,442.0,38.0,66.0,c49c35b0f1f4c2c7562a66a627d94d3a,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIJ00a1E-sk78MI,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2009-12-07 23:16:54,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""false"" 3 times.",gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,341.0,341.0,38.0,45.0,f181b0ce860cd3e1bd19ff109dabbaeb,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIK00a1E-sk78MV,CODE_SMELL,squid:S4042,MAJOR,OPEN,,10,10,"api-design,error-handling",2009-12-07 23:16:54,2011-07-15 12:26:36,,"Use ""java.nio.Files#delete"" here for better messages on error conditions.",gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,372.0,372.0,16.0,22.0,386582dcd8c89aafeddb672aaa94dae0,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIK00a1E-sk78MW,CODE_SMELL,squid:S2093,CRITICAL,OPEN,,15,15,"cert,java8,pitfall",2009-12-07 23:16:54,2011-07-15 12:26:36,,"Change this ""try"" to a try-with-resources. (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,386.0,386.0,4.0,7.0,80d5b17efc16ace990c07580fc3e85eb,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIJ00a1E-sk78MM,SECURITY_HOTSPOT,squid:S5042,,TO_REVIEW,,10,10,"cert,cwe,owasp-a1",2009-12-07 23:16:54,2011-07-15 12:26:36,,Make sure that expanding this archive file is safe here.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,389.0,389.0,28.0,43.0,165faa5adec3beb206e546b504e260e5,True
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bO,CODE_SMELL,squid:S4042,MAJOR,OPEN,,10,10,"api-design,error-handling",2009-12-07 22:10:11,2011-07-15 12:26:36,,"Use ""java.nio.Files#delete"" here for better messages on error conditions.",gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,466.0,466.0,21.0,27.0,fd531a18b5fb627e78baca108cfac7a2,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bP,VULNERABILITY,squid:S899,MINOR,OPEN,,15,15,"cert,cwe,error-handling",2009-12-07 22:10:11,2011-07-15 12:26:36,,"Do something with the ""boolean"" value returned by ""delete"".",gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,466.0,466.0,12.0,30.0,fd531a18b5fb627e78baca108cfac7a2,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bG,SECURITY_HOTSPOT,squid:S5304,,TO_REVIEW,,,,cwe,2009-12-07 21:58:36,2011-07-15 12:26:36,,Make sure that environment variables are used safely here.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,424.0,424.0,17.0,38.0,8a9bda071f066c46dcb2c1c50482828a,True
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bH,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,426.0,426.0,8.0,18.0,0cd1ef47eee734c16c45dafdc11af9f9,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcA00a1E-sk78aZ,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2009-12-07 21:58:36,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""warning: using system temporary directory instead"" 3 times.",gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,427.0,427.0,27.0,78.0,a12fe359354e4210ba5b5d278d6f535b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bI,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,427.0,427.0,8.0,18.0,a12fe359354e4210ba5b5d278d6f535b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bJ,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,437.0,437.0,8.0,18.0,8362cd9f589e828d1d5c247425dea88a,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bK,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,439.0,439.0,8.0,18.0,893d390bc26896c120c506930e54bb41,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bL,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,440.0,440.0,8.0,18.0,a12fe359354e4210ba5b5d278d6f535b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bM,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,449.0,449.0,6.0,16.0,b2211b0ad676d0d2e053e21fdb23fe3a,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78bN,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 21:58:36,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,450.0,450.0,6.0,16.0,a12fe359354e4210ba5b5d278d6f535b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIz00a1E-sk78NC,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-12-07 20:51:17,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Cat.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIz00a1E-sk78M_,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 20:51:17,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Cat.java,45.0,45.0,6.0,16.0,aa8bda4653e70e51f8ecf6a068377feb,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIz00a1E-sk78NA,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 20:51:17,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Cat.java,54.0,54.0,10.0,20.0,206c78776d59869cd9d2637cbead8410,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCIz00a1E-sk78NB,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 20:51:17,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Cat.java,57.0,57.0,8.0,18.0,53f1f799a10e7e6e3a518463fbaf8e6c,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJA00a1E-sk78NV,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-12-07 20:51:17,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Ls.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJA00a1E-sk78NT,SECURITY_HOTSPOT,squid:S5042,,TO_REVIEW,,10,10,"cert,cwe,owasp-a1",2009-12-07 20:51:17,2011-07-15 12:26:36,,Make sure that expanding this archive file is safe here.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Ls.java,33.0,33.0,28.0,43.0,165faa5adec3beb206e546b504e260e5,True
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJA00a1E-sk78NS,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2009-12-07 20:51:17,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""WEB-INF/"" 3 times.",gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Ls.java,36.0,36.0,32.0,42.0,e5527c87ae56a3afbcb0ba7a7109eb75,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCJA00a1E-sk78NU,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2009-12-07 20:51:17,2011-07-15 12:26:36,,Replace this use of System.out or System.err by a logger.,gerrit:gerrit-pgm/src/main/java/com/google/gerrit/pgm/Ls.java,47.0,47.0,10.0,20.0,4a9e0d5987ebdd792cddf3131ff16233,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcA00a1E-sk78ah,SECURITY_HOTSPOT,squid:S4823,,TO_REVIEW,,,,"cwe,owasp-a1,sans-top25-insecure",2009-12-07 20:27:23,2011-07-15 12:26:36,,Make sure that command line arguments are used safely here.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,46.0,46.0,26.0,43.0,12608d5618dfdc94314ae449c75d85fd,True
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcA00a1E-sk78ak,CODE_SMELL,squid:S1197,MINOR,OPEN,,5,5,convention,2009-12-07 20:27:23,2011-07-15 12:26:36,,Move the array designator from the variable to the type.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,50.0,50.0,47.0,48.0,d69455053e46a2e92a205fe0409ad754,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcA00a1E-sk78ae,CODE_SMELL,squid:S00112,MAJOR,OPEN,,20,20,"cert,cwe,error-handling",2009-12-07 20:27:23,2011-07-15 12:26:36,,Define and throw a dedicated exception instead of using a generic one.,gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,113.0,113.0,38.0,47.0,85a926902c6f0d3d5b2fecba13f7cd14,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCcB00a1E-sk78a0,CODE_SMELL,squid:S2147,MINOR,OPEN,,5,5,clumsy,2009-12-07 20:27:23,2011-07-15 12:26:36,,"Combine this catch with the one at line 152, which has the same body. (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,155.0,155.0,13.0,36.0,f1b19dae92dae3ecd68446852bfd1fbc,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcv00a1E-sk77mf,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-21 21:34:56,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/WorkQueue.java,80.0,80.0,42.0,52.0,695ceeee838aea7a9878bc405568a9c6,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcv00a1E-sk77mi,CODE_SMELL,squid:S1452,CRITICAL,OPEN,,20,20,pitfall,2009-11-21 21:34:56,2011-07-15 12:26:36,,Remove usage of generic wildcard type.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/WorkQueue.java,110.0,110.0,14.0,15.0,e950fb97e31e565ac8f028117fabf552,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcv00a1E-sk77mk,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-21 21:34:56,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/WorkQueue.java,159.0,159.0,33.0,51.0,0b002a08361b63b2992ccbce6c281365,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcv00a1E-sk77mn,CODE_SMELL,squid:S1452,CRITICAL,OPEN,,20,20,pitfall,2009-11-21 21:34:56,2011-07-15 12:26:36,,Remove usage of generic wildcard type.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/WorkQueue.java,197.0,197.0,9.0,10.0,75ad6944a3eb956de094bca6b746f7c0,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBtG00a1E-sk770P,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-21 21:34:56,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/util/IdGenerator.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBtG00a1E-sk770M,SECURITY_HOTSPOT,squid:S2245,,TO_REVIEW,,10,10,"cert,cwe,owasp-a3",2009-11-21 21:34:56,2011-07-15 12:26:36,,Make sure that using this pseudorandom number generator is safe here.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/util/IdGenerator.java,41.0,41.0,32.0,38.0,5c4e6355038731643b4eecf6bb750a2d,True
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBtG00a1E-sk770L,CODE_SMELL,squid:S00115,CRITICAL,OPEN,,2,2,convention,2009-11-21 21:34:56,2011-07-15 12:26:36,,Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/util/IdGenerator.java,49.0,49.0,27.0,31.0,cea9ed2531bd762b2e624daaf308f817,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBtG00a1E-sk770N,CODE_SMELL,squid:UselessParenthesesCheck,MAJOR,OPEN,,1,1,confusing,2009-11-21 21:34:56,2011-07-15 12:26:36,,Remove these useless parentheses.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/util/IdGenerator.java,71.0,71.0,5.0,6.0,6d6b5fceb10791c27c1f5fda844d12c3,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBtG00a1E-sk770O,CODE_SMELL,squid:UselessParenthesesCheck,MAJOR,OPEN,,1,1,confusing,2009-11-21 21:34:56,2011-07-15 12:26:36,,Remove these useless parentheses.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/util/IdGenerator.java,78.0,78.0,5.0,6.0,51214f53e09f614812ebe576e225d331,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBx400a1E-sk774P,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-21 21:34:56,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-server/src/test/java/com/google/gerrit/server/util/IdGeneratorTest.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBx400a1E-sk774O,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-21 21:34:56,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/test/java/com/google/gerrit/server/util/IdGeneratorTest.java,23.0,23.0,45.0,54.0,52d6d711836b0815937f5a4592f01ba7,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCBf00a1E-sk78FM,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-21 21:34:56,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/KillCommand.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCBf00a1E-sk78FL,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-21 21:34:56,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/KillCommand.java,39.0,39.0,50.0,59.0,f97d51aa53c1d4a4d2a385842cfba115,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCAg00a1E-sk78ER,CODE_SMELL,squid:S3457,MAJOR,OPEN,,10,10,"cert,confusing",2009-11-21 21:34:56,2011-07-15 12:26:36,,%n should be used in place of \n to produce the platform-specific line separator.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/ShowConnections.java,96.0,97.0,12.0,58.0,9c73bb072b954bfb2389cfbc20b72805,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCAI00a1E-sk78D4,CODE_SMELL,squid:S3457,MAJOR,OPEN,,10,10,"cert,confusing",2009-11-21 21:34:56,2011-07-15 12:26:36,,%n should be used in place of \n to produce the platform-specific line separator.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/ShowQueue.java,106.0,107.0,12.0,39.0,b9939626c1d784b1610ec639b1e1de44,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCES00a1E-sk78HQ,CODE_SMELL,squid:S1141,MAJOR,OPEN,,20,20,"confusing,error-handling",2009-11-20 01:37:13,2011-07-15 12:26:36,,Extract this nested try block into a separate method.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/BaseCommand.java,396.0,396.0,8.0,11.0,80d5b17efc16ace990c07580fc3e85eb,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCES00a1E-sk78Hd,CODE_SMELL,squid:S1181,MAJOR,OPEN,,20,20,"bad-practice,cert,cwe,error-handling",2009-11-20 01:37:13,2011-07-15 12:26:36,,Catch Exception instead of Throwable.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/BaseCommand.java,406.0,406.0,15.0,24.0,0325224bb45891ffbfad721ffec46148,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCES00a1E-sk78He,CODE_SMELL,squid:S1181,MAJOR,OPEN,,20,20,"bad-practice,cert,cwe,error-handling",2009-11-20 01:37:13,2011-07-15 12:26:36,,Catch Exception instead of Throwable.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/BaseCommand.java,409.0,409.0,17.0,26.0,60d93af8cbf57b1432ea9f73b8d98585,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCES00a1E-sk78Hf,CODE_SMELL,squid:S00108,MAJOR,OPEN,,5,5,suspicious,2009-11-20 01:37:13,2011-07-15 12:26:36,,Either remove or fill this block of code.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/BaseCommand.java,409.0,409.0,31.0,32.0,60d93af8cbf57b1432ea9f73b8d98585,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCES00a1E-sk78Hg,CODE_SMELL,squid:S1181,MAJOR,OPEN,,20,20,"bad-practice,cert,cwe,error-handling",2009-11-20 01:37:13,2011-07-15 12:26:36,,Catch Exception instead of Throwable.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/BaseCommand.java,413.0,413.0,17.0,26.0,60d93af8cbf57b1432ea9f73b8d98585,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCES00a1E-sk78Hh,CODE_SMELL,squid:S00108,MAJOR,OPEN,,5,5,suspicious,2009-11-20 01:37:13,2011-07-15 12:26:36,,Either remove or fill this block of code.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/BaseCommand.java,413.0,413.0,31.0,32.0,60d93af8cbf57b1432ea9f73b8d98585,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCEI00a1E-sk78HL,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-20 01:37:13,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/CommandExecutor.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCDs00a1E-sk78G1,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2009-11-20 01:37:13,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/CommandExecutorProvider.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBro00a1E-sk77y3,CODE_SMELL,squid:S2786,MINOR,OPEN,,2,2,clumsy,2009-11-19 04:21:58,2011-07-15 12:26:36,,"Remove this redundant ""static"" qualifier.",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/schema/DataSourceProvider.java,72.0,72.0,9.0,15.0,d38a7976de6bd8ed784237319a25a217,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCAt00a1E-sk78Ej,CODE_SMELL,squid:S1301,MINOR,OPEN,,5,5,bad-practice,2009-11-19 03:58:06,2011-07-15 12:26:36,,"Replace this ""switch"" statement by ""if"" statements to increase readability.",gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/QueryShell.java,277.0,277.0,16.0,22.0,a45d80b03a9ddc809f183e7205eb0827,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCAt00a1E-sk78Er,CODE_SMELL,squid:SwitchLastCaseIsDefaultCheck,CRITICAL,OPEN,,5,5,"cert,cwe",2009-11-19 03:58:06,2011-07-15 12:26:36,,Add a default case to this switch.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/QueryShell.java,277.0,277.0,16.0,22.0,a45d80b03a9ddc809f183e7205eb0827,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCAt00a1E-sk78Es,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2009-11-19 03:58:06,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/QueryShell.java,307.0,307.0,52.0,71.0,927f81aff92b2ceb21fdd341a9ec9552,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCAt00a1E-sk78Ev,CODE_SMELL,squid:ModifiersOrderCheck,MINOR,OPEN,,2,2,convention,2009-11-19 03:58:06,2011-07-15 12:26:36,,Reorder the modifiers to comply with the Java Language Specification.,gerrit:gerrit-sshd/src/main/java/com/google/gerrit/sshd/commands/QueryShell.java,657.0,657.0,17.0,25.0,0b77193f9ed72d40a3ad6bbe7c0d095d,False
